Transaction Index,Amount
1688,110.0579828
1689,114.1643936
1690,87.05475131
1691,129.3346901
1692,76.25481717
1693,143.5648649
1694,32.70101599
1695,106.318979
1696,196.94645
1697,49.98343377
1698,625.0663443
1699,125.6953925
1700,108.9790891
1701,117.531505
1702,124.4593565
1703,131.7360734
1704,155.4849921
1705,120.4909328
1706,87.93711727
1707,133.6286851
1708,194.9940967
1709,93.36831268
1710,51.27353477
1711,155.3540335
1712,93.9809418
1713,0
1714,142.3710839
1715,73.2335907
1716,95.47333588
1717,116.5990165
1718,109.524984
1719,135.4725909
1720,78.22568147
1721,125.6552899
1722,87.02266612
1723,136.940524
1724,130.7683742
1725,53.2280649
1726,154.2991058
1727,73.20182774
1728,140.4028899
1729,118.3643657
1730,191.9091838
1731,88.82670088
1732,82.53416019
1733,99.02901971
1734,84.84101086
1735,139.9970951
1736,19.18446958
1737,47.31587904
1738,46.60985392
1739,147.5153796
1740,185.5306686
1741,94.77753907
1742,91.55891384
1743,103.5026082
1744,158.0939151
1745,53.63234329
1746,111.9184491
1747,148.7598815
1748,125.0547085
1749,109.4790808
1750,150.0523046
1751,0
1752,133.893766
1753,67.29621584
1754,8.468355157
1755,125.56013
1756,168.6829273
1757,93.12757427
1758,147.6437274
1759,180.6139129
1760,165.7457227
1761,181.9982265
1762,137.1063746
1763,103.7716819
1764,19.90170941
1765,87.69687559
1766,57.83767023
1767,208.5471359
1768,91.20570938
1769,106.1602403
1770,127.5742688
1771,102.1801223
1772,184.752552
1773,68.86753191
1774,109.7303728
1775,62.87647072
1776,33.99887444
1777,69.41154545
1778,98.14816015
1779,78.53488877
1780,65.37895101
1781,29.68412682
1782,95.84472137
1783,24.7639813
1784,138.0027982
1785,104.1219876
1786,681.260677
1787,84.53954615
1788,62.39217972
1789,115.9587255
1790,167.0225223
1791,6.241376518
1792,105.751304
1793,91.99336022
1794,133.5670038
1795,110.6598314
1796,62.40153341
1797,84.04730322
1798,60.19870716
1799,153.8003569
1800,101.0655824
1801,195.0595343
1802,96.96695931
1803,64.57966165
1804,24.31428037
1805,9.843016187
1806,20.79320285
1807,113.3563326
1808,125.4362512
1809,20.9404649
1810,144.7519157
1811,75.84694742
1812,107.3396506
1813,180.6110314
1814,144.8419658
1815,86.5734676
1816,55.44038873
1817,0
1818,64.04233404
1819,89.44348806
1820,50.64102364
1821,93.43715165
1822,103.8425941
1823,88.75720091
1824,67.49987096
1825,108.4327336
1826,122.0970325
1827,45.48004613
1828,170.546619
1829,95.07059339
1830,100.9424811
1831,135.4107212
1832,111.6608066
1833,147.6568317
1834,114.3562083
1835,69.37813127
1836,118.0751763
1837,42.81368963
1838,105.4279853
1839,98.33850047
1840,89.59415714
1841,93.57312443
1842,5.907547725
1843,72.56375461
1844,104.6422451
1845,107.9928196
1846,48.61624295
1847,163.285392
1848,56.69125759
1849,148.47286
1850,121.3597181
1851,67.68863451
1852,188.7655446
1853,40.31815841
1854,145.9577087
1855,150.0291159
1856,66.46898955
1857,169.623265
1858,87.49767427
1859,114.4346815
1860,113.0160919
1861,93.28456293
1862,140.5404137
1863,139.674436
1864,12.57340134
1865,165.2170121
1866,16.8754006
1867,151.6273102
1868,156.3352568
1869,45.45167849
1870,79.4592856
1871,44.71476658
1872,89.25394849
1873,84.59828579
1874,138.9830266
1875,165.5154373
1876,169.7841905
1877,71.89159867
1878,89.53890631
1879,15.82809039
1880,59.70649668
1881,148.2425817
1882,180.7791412
1883,38.28255641
1884,70.37678704
1885,98.67971215
1886,114.0080579
1887,59.519824
1888,121.2030522
1889,76.30803265
1890,99.27738646
1891,127.3142124
1892,100.3211135
1893,78.18070547
1894,94.5195098
1895,95.58185204
1896,81.49944851
1897,87.06019687
1898,1667.739649
1899,128.0459724
1900,85.2259841
1901,134.8477202
1902,83.30902551
1903,158.6562319
1904,118.4821096
1905,94.6348928
1906,122.3858463
1907,21.4561924
1908,43.66162655
1909,40.30374968
1910,107.1471547
1911,186.62575
1912,211.5650073
1913,131.9025551
1914,125.0422237
1915,9.947113292
1916,72.86631001
1917,60.6108124
1918,68.95762009
1919,91.59280907
1920,76.39547112
1921,1.035009481
1922,137.3955128
1923,46.36284871
1924,111.9623432
1925,203.7041335
1926,54.03077042
1927,0
1928,85.69978891
1929,155.0479817
1930,197.9173727
1931,38.52252028
1932,124.8349612
1933,76.73447716
1934,94.70258228
1935,232.2171674
1936,24.85148358
1937,112.6869831
1938,123.3846586
1939,154.2893162
1940,104.8991577
1941,115.402527
1942,80.41757163
1943,113.4563471
1944,82.84038623
1945,131.0785945
1946,81.5194832
1947,118.8550197
1948,98.53685932
1949,156.3025125
1950,97.43031382
1951,11.34837659
1952,163.096075
1953,54.71338496
1954,67.31168307
1955,70.2169353
1956,168.7219047
1957,0
1958,256.8874267
1959,152.8028405
1960,111.1619457
1961,97.25529997
1962,114.2777037
1963,126.0561214
1964,132.2607793
1965,127.7802233
1966,104.4790341
1967,90.13307898
1968,92.43633582
1969,90.25458598
1970,156.6885048
1971,129.6778361
1972,0
1973,132.7950388
1974,109.7368097
1975,99.06456218
1976,80.57407735
1977,156.205636
1978,147.3763231
1979,61.35611661
1980,120.3526144
1981,51.41716327
1982,31.01909176
1983,68.66413877
1984,143.1196736
1985,147.6562523
1986,125.654271
1987,136.2547893
1988,125.8089144
1989,67.92592024
1990,121.5961272
1991,140.0204763
1992,137.7145665
1993,159.4456686
1994,135.4151924
1995,117.5724104
1996,153.5075119
1997,98.67393704
1998,55.90626744
1999,91.8466518
2000,62.75486776
2001,66.24108625
2002,92.77406646
2003,60.37900395
2004,84.60192352
2005,5.319266652
2006,110.6646854
2007,100.0602738
2008,59.14556845
2009,132.9622834
2010,146.8785069
2011,19.62200678
2012,61.86376107
2013,61.54288251
2014,53.00484494
2015,141.4737421
2016,90.30869306
2017,86.77425793
2018,0
2019,131.7709015
2020,38.03708026
2021,102.9966315
2022,113.8688469
2023,168.0329298
2024,34.55898004
2025,0
2026,109.1924772
2027,190.0255591
2028,161.9473176
2029,110.4829708
2030,75.41819072
2031,140.3561298
2032,51.32269001
2033,123.8178885
2034,125.273508
2035,153.0104954
2036,237.9830019
2037,119.6207984
2038,74.55181871
2039,98.72128439
2040,11.54620476
2041,65.26434345
2042,79.53587809
2043,73.7955801
2044,107.6177436
2045,58.87900338
2046,156.0515334
2047,100.0103532
2048,99.53498394
2049,83.60526417
2050,107.7595342
2051,141.2549132
2052,56.64348921
2053,67.09417555
2054,84.81369856
2055,32.70645383
2056,59.03710701
2057,76.18895632
2058,143.719459
2059,113.1280665
2060,109.6794956
2061,142.5448981
2062,93.13141058
2063,119.5232425
2064,94.83891235
2065,113.2681175
2066,70.86206712
2067,0
2068,93.28604189
2069,171.1374068
2070,146.3107701
2071,148.2698742
2072,161.8065361
2073,104.4328795
2074,109.8657854
2075,69.11740523
2076,84.1963572
2077,130.7885575
2078,160.1942219
2079,93.02768622
2080,77.49053676
2081,100.0263979
2082,130.0603374
2083,27.80725919
2084,0
2085,72.47315753
2086,38.9643787
2087,74.59299012
2088,92.61098406
2089,77.33757955
2090,172.6233767
2091,116.3372382
2092,115.023718
2093,131.1103572
2094,43.05834411
2095,151.9555894
2096,96.21178567
2097,133.5240309
2098,46.40713835
2099,22.3120617
2100,140.8944829
2101,118.8204763
2102,54.89742228
2103,56.51684594
2104,156.2717392
2105,40.52940536
2106,182.1336477
2107,54.96896327
2108,131.9195963
2109,83.56907621
2110,130.1593716
2111,72.79429989
2112,91.8603547
2113,102.0459588
2114,49.89062721
2115,137.0412173
2116,74.33932168
2117,88.57000423
2118,50.28253127
2119,0
2120,90.44861187
2121,220.6307711
2122,139.2302144
2123,1590.227961
2124,86.85545854
2125,101.1232946
2126,127.3559558
2127,40.95935923
2128,155.7160847
2129,135.7690658
2130,135.9092863
2131,121.9237869
2132,100.9808329
2133,133.6430618
2134,129.5907067
2135,82.29796445
2136,71.31991136
2137,105.0928148
2138,177.4510076
2139,38.04464622
2140,26.62373671
2141,108.2380421
2142,102.5443851
2143,108.6670832
2144,112.1976599
2145,88.83988727
2146,174.4931719
2147,19.95480108
2148,58.57514876
2149,94.83726199
2150,17.84055944
2151,91.20727978
2152,183.0735083
2153,101.0443244
2154,111.5350453
2155,36.99176174
2156,69.1819296
2157,81.24018098
2158,84.11424516
2159,164.0821898
2160,127.884553
2161,44.42710215
2162,112.3252389
2163,124.9110874
2164,157.0074519
2165,179.0270343
2166,49.24529041
2167,59.45712444
2168,37.12110705
2169,88.29900704
2170,123.3179187
2171,149.3667258
2172,96.20244882
2173,84.00762384
2174,107.5878996
2175,58.24285492
2176,204.4769361
2177,19.61694864
2178,109.2370289
2179,201.180311
2180,100.3399922
2181,90.49804825
2182,82.12772886
2183,90.98041591
2184,168.6424237
2185,0
2186,176.6716851
2187,28.80214238
2188,86.66738354
2189,78.53777899
2190,129.4276635
2191,20.09378241
2192,123.1086333
2193,201.2154812
2194,31.84129977
2195,109.4853084
2196,66.90089111
2197,121.2943603
2198,100.9573889
2199,67.92565455
2200,124.3936142
2201,190.2174055
2202,90.45481041
2203,135.9878971
2204,35.33635211
2205,52.17818116
2206,123.6203139
2207,174.2058014
2208,117.7806674
2209,84.34709847
2210,99.96457027
2211,37.4796133
2212,130.2257663
2213,144.1166531
2214,77.39548336
2215,76.49789261
2216,113.2939115
2217,78.1640132
2218,96.69336927
2219,204.9860895
2220,87.64871496
2221,82.0829924
2222,67.62290972
2223,137.2095986
2224,90.93879134
2225,67.53134808
2226,166.0652016
2227,170.9801502
2228,69.97882171
2229,6.673002432
2230,150.3756845
2231,65.76850871
2232,139.53128
2233,1.494809114
2234,144.6298669
2235,39.44140354
2236,136.538206
2237,100.7136534
2238,52.30302903
2239,79.64818435
2240,134.3159228
2241,105.2947227
2242,129.220649
2243,198.8220292
2244,21.78791941
2245,180.8606287
2246,105.2177969
2247,55.06079758
2248,33.48431871
2249,90.54398046
2250,146.0825056
2251,93.62254398
2252,175.5577465
2253,27.4412155
2254,99.39555261
2255,37.38032778
2256,118.1815941
2257,144.3443695
2258,78.96191032
2259,0
2260,109.9474073
2261,121.8369276
2262,120.2147377
2263,161.7891096
2264,46.44731602
2265,134.0108053
2266,159.6253756
2267,11.0706208
2268,115.9825913
2269,74.79100845
2270,95.92386634
2271,117.3838242
2272,75.63857179
2273,66.21459604
2274,101.7076209
2275,45.63770306
2276,45.70874356
2277,133.9686641
2278,42.56029824
2279,133.315625
2280,123.1295646
2281,13.70966356
2282,66.12176738
2283,159.7054702
2284,50.94172344
2285,76.77978688
2286,123.1030447
2287,139.1695255
2288,87.4230557
2289,70.12449027
2290,171.1184931
2291,186.9449832
2292,148.9429025
2293,104.2659071
2294,59.58671392
2295,58.47777967
2296,126.1257053
2297,120.919911
2298,170.0799296
2299,132.5225046
2300,24.84598491
2301,152.5973809
2302,50.09696863
2303,80.8014364
2304,112.5100103
2305,199.7833745
2306,255.4959278
2307,130.336153
2308,90.84016906
2309,126.7252824
2310,144.3827713
2311,83.96661872
2312,189.7605678
2313,111.503538
2314,124.8871545
2315,133.2962126
2316,121.0793305
2317,141.947025
2318,69.13734067
2319,72.0849123
2320,44.99228835
2321,121.9750615
2322,138.9468252
2323,122.8886433
2324,183.7246217
2325,99.72019906
2326,133.4370828
2327,45.41495619
2328,80.64501488
2329,134.7768879
2330,142.4551055
2331,85.30165262
2332,96.42003741
2333,24.10631267
2334,82.14853996
2335,144.5191582
2336,128.7602508
2337,125.0332861
2338,102.4886844
2339,100.3531579
2340,66.98394303
2341,134.941421
2342,121.0486472
2343,124.6009424
2344,73.69825787
2345,0
2346,154.8576356
2347,76.0581272
2348,56.8612118
2349,134.6739456
2350,80.399368
2351,152.9968192
2352,130.8502975
2353,134.1784662
2354,31.70221444
2355,160.5971993
2356,113.0625266
2357,81.53614304
2358,107.1694234
2359,11.18823836
2360,120.4326406
2361,48.53142459
2362,32.36648571
2363,23.88204069
2364,155.6344187
2365,68.53683032
2366,176.6863855
2367,73.20992685
2368,14.63210212
2369,44.173778
2370,161.790581
2371,92.2050911
2372,72.58563518
2373,108.0009113
2374,125.0891368
2375,155.8699408
2376,172.4249615
2377,82.01156771
2378,33.6976157
2379,79.32674194
2380,113.0140253
2381,51.81205369
2382,52.14245426
2383,117.1893941
2384,97.56738242
2385,101.6398498
2386,62.07523326
2387,88.47996429
2388,53.78834279
2389,144.5099206
2390,151.7624667
2391,7.690606888
2392,53.52445699
2393,25.17353725
2394,67.49880328
2395,95.82810151
2396,27.51773902
2397,53.90700934
2398,49.8021314
2399,110.3633665
2400,103.4672169
2401,63.91312233
2402,108.8410436
2403,72.66599577
2404,86.41724448
2405,183.6726045
2406,167.0230526
2407,35.02093815
2408,141.4866209
2409,140.5698277
2410,42.58683556
2411,140.9388822
2412,176.8965959
2413,43.87275969
2414,54.12485895
2415,150.8830733
2416,113.5747655
2417,127.5738138
2418,117.0294608
2419,119.534796
2420,33.67639358
2421,152.3658853
2422,158.4794996
2423,88.5304628
2424,97.82615251
2425,23.44462487
2426,125.7127378
2427,128.6028721
2428,96.89044915
2429,156.217668
2430,83.29613845
2431,128.2302963
2432,49.01678307
2433,98.82239246
2434,91.2822871
2435,111.2653961
2436,81.52365356
2437,93.42637022
2438,141.3023586
2439,78.16178814
2440,19.67114496
2441,187.4791952
2442,169.0727039
2443,35.38686524
2444,134.4853903
2445,74.85126147
2446,113.1743608
2447,114.7112065
2448,88.27960998
2449,60.81171672
2450,65.47294738
2451,54.19040423
2452,58.40888959
2453,96.6410855
2454,64.21200054
2455,134.1026033
2456,174.3623078
2457,70.99733793
2458,111.970225
2459,124.9842555
2460,123.6001135
2461,103.7977634
2462,137.1341209
2463,124.1124476
2464,38.11687888
2465,143.4578032
2466,144.3645419
2467,61.83569479
2468,101.8968918
2469,134.1664496
2470,89.53430902
2471,153.6489024
2472,218.1936247
2473,60.70069837
2474,30.94776984
2475,115.1909298
2476,136.0781253
2477,88.45668131
2478,172.6630332
2479,33.06971001
2480,134.6459312
2481,69.70695896
2482,185.9688953
2483,199.6257677
2484,61.66717061
2485,72.5221432
2486,142.9793943
2487,80.64346751
2488,97.7294391
2489,101.269421
2490,4.01634219
2491,99.3081127
2492,65.5136113
2493,75.34385888
2494,172.1816002
2495,37.17465529
2496,140.6602593
2497,86.05185348
2498,86.01199158
2499,139.5185948
2500,117.0025647
2501,128.5306499
2502,148.409233
2503,83.43458084
2504,69.38816327
2505,45.74247367
2506,58.7294735
2507,247.4547213
2508,162.233979
2509,32.44628169
2510,33.87710216
2511,124.0933031
2512,127.3632399
2513,127.4441918
2514,87.25221032
2515,93.727287
2516,116.3939762
2517,104.2946503
2518,0
2519,88.51001847
2520,57.42967829
2521,108.7605709
2522,249.2629501
2523,118.3740833
2524,84.32351569
2525,146.0900751
2526,124.1343944
2527,121.0047245
2528,130.3425297
2529,202.8271782
2530,43.45557823
2531,123.6816038
2532,53.6809435
2533,127.7756323
2534,54.06567443
2535,79.13165932
2536,85.24550429
2537,148.790836
2538,145.9227222
2539,37.71413118
2540,102.7467055
2541,64.52100726
2542,37.07475447
2543,89.14914748
2544,84.57586058
2545,221.3358243
2546,121.6479913
2547,31.11912496
2548,71.76129979
2549,151.0691648
2550,204.4221386
2551,20.70083439
2552,6.003780743
2553,193.5482588
2554,119.4807089
2555,56.58536341
2556,126.7314543
2557,0
2558,100.1687753
2559,116.3910586
2560,146.213507
2561,49.30520239
2562,104.2843581
2563,53.7287687
2564,112.7691878
2565,55.23268388
2566,79.59495804
2567,50.20923026
2568,132.5568121
2569,142.9225558
2570,88.2689715
2571,101.9118997
2572,27.57042927
2573,85.0161676
2574,97.48976915
2575,231.0396546
2576,44.40164871
2577,173.2088619
2578,149.8429387
2579,114.0318202
2580,187.9310242
2581,118.6052736
2582,119.4579598
2583,97.34396735
2584,161.1784441
2585,154.8234617
2586,68.71613563
2587,34.03764027
2588,89.85096813
2589,59.99807178
2590,96.82377127
2591,161.8719067
2592,77.13491725
2593,97.85883093
2594,102.9011367
2595,142.4215441
2596,0
2597,69.66498526
2598,110.5641846
2599,160.0039478
2600,75.40487762
2601,6.172364698
2602,130.9855723
2603,68.23188056
2604,40.51666705
2605,68.78273051
2606,90.77373212
2607,69.76276677
2608,990.8899178
2609,144.8533098
2610,163.7437521
2611,132.5760996
2612,43.11571648
2613,89.9254233
2614,99.67393424
2615,129.9397195
2616,133.4170244
2617,63.29131006
2618,104.0997778
2619,122.8640202
2620,172.7911161
2621,135.225327
2622,139.4528344
2623,104.1913314
2624,170.5229573
2625,120.4881398
2626,56.94560449
2627,170.1684985
2628,134.8951636
2629,77.84779894
2630,76.02535163
2631,1087.004844
2632,123.1592398
2633,109.8646133
2634,115.5654337
2635,184.9978687
2636,153.5771576
2637,109.5317796
2638,147.065529
2639,48.37380482
2640,119.8963525
2641,190.4653175
2642,89.09770523
2643,57.61830357
2644,67.39555557
2645,45.51834813
2646,60.76190459
2647,81.47459507
2648,29.72164904
2649,100.7809167
2650,145.1138587
2651,54.61219099
2652,175.9641962
2653,125.5396044
2654,151.5290293
2655,67.10827231
2656,142.7262614
2657,45.40330498
2658,144.512375
2659,108.591967
2660,127.662561
2661,41.22026972
2662,55.24650789
2663,129.8614109
2664,52.58259979
2665,123.1603146
2666,31.64310968
2667,142.4087106
2668,38.37383426
2669,127.6149969
2670,131.2815467
2671,65.16140908
2672,129.1013284
2673,113.0221132
2674,73.05790719
2675,49.5722658
2676,1.868715416
2677,117.4825024
2678,21.75986143
2679,104.76721
2680,86.8275892
2681,133.9571388
2682,84.89772503
2683,83.52761068
2684,136.5935352
2685,116.7529015
2686,115.8077979
2687,123.4633795
2688,23.22139384
2689,137.839434
2690,130.6234397
2691,49.16584357
2692,87.79597632
2693,98.03463562
2694,93.27516078
2695,116.6929983
2696,171.5683391
2697,154.0883364
2698,34.38904033
2699,131.1034995
2700,166.446666
2701,119.340426
2702,154.5490213
2703,200.6135223
2704,151.1854773
2705,112.4654298
2706,152.2544237
2707,107.2443917
2708,101.1951522
2709,82.42928821
2710,178.1706679
2711,59.0785667
2712,176.6183862
2713,124.9932062
2714,30.03469126
2715,118.3824646
2716,0
2717,131.2754008
2718,144.2615741
2719,70.38220222
2720,106.1773848
2721,197.7078717
2722,74.71266479
2723,47.05462065
2724,174.0831701
2725,198.1293595
2726,100.1847836
2727,150.5731518
2728,167.0737958
2729,62.87578837
2730,75.73470823
2731,161.5437257
2732,184.2507139
2733,128.144043
2734,56.00928232
2735,199.3530556
2736,73.45145511
2737,83.24311094
2738,117.1168917
2739,177.708021
2740,142.6987988
2741,120.743275
2742,123.1644265
2743,102.1757334
2744,127.9069757
2745,0
2746,85.16962705
2747,112.0660967
2748,42.44929582
2749,119.3161659
2750,89.77643895
2751,187.7737849
2752,178.6509863
2753,76.70972154
2754,92.45811442
2755,96.30262172
2756,77.41702619
2757,109.7512492
2758,62.08589656
2759,43.46923325
2760,131.1355612
2761,131.4764792
2762,59.78421202
2763,144.7677715
2764,68.42111354
2765,112.6582619
2766,141.0172006
2767,98.31937176
2768,122.7370456
2769,74.17851781
2770,90.17667083
2771,89.70702846
2772,62.67108267
2773,91.16129184
2774,22.56908506
2775,75.44231264
2776,85.75622533
2777,87.19101238
2778,87.92512771
2779,96.91179001
2780,123.9720759
2781,143.7258537
2782,67.51173866
2783,39.83995723
2784,47.89777939
2785,75.63985394
2786,82.40393411
2787,61.50019669
2788,35.19416679
2789,77.19395863
2790,109.071331
2791,129.7514733
2792,72.12884734
2793,79.35010889
2794,53.66508456
2795,98.42804148
2796,57.57856829
2797,128.6563907
2798,10.7066754
2799,82.01851638
2800,115.055367
2801,109.1917258
2802,234.6516832
2803,117.4900012
2804,49.79727016
2805,95.22678765
2806,11.18768333
2807,95.97001254
2808,58.34719715
2809,145.7695138
2810,72.52298627
2811,94.16170421
2812,68.22210793
2813,186.9425676
2814,83.93786169
2815,191.6278522
2816,140.7075881
2817,124.1033364
2818,118.4366574
2819,119.6898649
2820,3.616371033
2821,86.05583029
2822,142.2578986
2823,97.55514083
2824,29.74050766
2825,97.37977747
2826,185.2052758
2827,162.3445858
2828,96.89979953
2829,147.5724639
2830,81.67464898
2831,14.80642066
2832,53.77670059
2833,178.1444384
2834,86.30034591
2835,1717.787334
2836,85.00809019
2837,195.2068295
2838,181.2979458
2839,210.9390117
2840,92.04773948
2841,114.7812244
2842,24.16787253
2843,173.8467213
2844,41.61102244
2845,110.8387782
2846,45.13487362
2847,70.55665866
2848,58.13687845
2849,69.60623697
2850,73.04386484
2851,72.58656025
2852,141.6666956
2853,44.75686035
2854,111.0270714
2855,160.8979576
2856,74.34018177
2857,64.10405546
2858,88.47376874
2859,158.9862604
2860,109.7053815
2861,1274.549478
2862,124.1938326
2863,44.88539251
2864,134.0679755
2865,120.4303654
2866,84.60957644
2867,58.07071008
2868,55.66595389
2869,126.7408668
2870,161.4490251
2871,68.13461265
2872,122.9193352
2873,0
2874,70.76911347
2875,98.44705336
2876,54.51582915
2877,53.17468126
2878,66.61102218
2879,114.6096364
2880,90.63354908
2881,0
2882,0
2883,69.65674111
2884,122.8843293
2885,0
2886,75.01349119
2887,73.68760717
2888,169.4168889
2889,80.74890941
2890,119.1494492
2891,107.062857
2892,0
2893,138.4103608
2894,110.7698253
2895,125.413432
2896,296.3118853
2897,0
2898,186.2348325
2899,85.62762403
2900,114.3664452
2901,97.72438773
2902,78.78818333
2903,71.50835359
2904,116.4754368
2905,24.14131517
2906,137.5289584
2907,79.19027976
2908,43.49653305
2909,77.4993571
2910,162.8574608
2911,73.23324565
2912,117.9226809
2913,63.45218621
2914,137.8960925
2915,134.2753869
2916,192.4304417
2917,91.22180273
2918,133.4327402
2919,104.903377
2920,164.7935891
2921,64.05838062
2922,137.2502656
2923,90.26513519
2924,96.79059114
2925,104.5876242
2926,112.6120198
2927,94.18854784
2928,110.7356592
2929,178.9059029
2930,149.2724843
2931,143.4577296
2932,77.2230237
2933,55.53795859
2934,147.7650279
2935,143.8023396
2936,173.6335338
2937,69.8009687
2938,88.52256723
2939,18.02579187
2940,80.3764447
2941,149.8285255
2942,76.67523104
2943,132.0239898
2944,90.4748447
2945,116.2028514
2946,42.61543051
2947,104.2604725
2948,0
2949,90.65519209
2950,18.47633781
2951,160.2997258
2952,138.8703676
2953,123.3335491
2954,176.0503114
2955,52.55417396
2956,187.3681599
2957,146.6095782
2958,88.17223564
2959,156.7810074
2960,44.68532438
2961,58.77429192
2962,69.57051384
2963,73.5511146
2964,47.17211786
2965,161.1541534
2966,87.05727998
2967,117.6252484
2968,71.48243168
2969,8.969834973
2970,113.5028679
2971,4.387251229
2972,96.5682977
2973,31.58424806
2974,199.3638
2975,145.5681361
2976,105.2876896
2977,163.1853339
2978,57.68420113
2979,127.1739689
2980,109.9905217
2981,113.2010041
2982,163.617675
2983,136.6246051
2984,114.4361831
2985,17.25562819
2986,51.99768524
2987,93.86455332
2988,104.6686187
2989,43.48981377
2990,220.5838338
2991,175.8197028
2992,130.105916
2993,103.6018431
2994,89.3895515
2995,52.404077
2996,103.8740259
2997,112.887627
2998,37.91197123
2999,116.7088209
3000,92.23704756
3001,4.609622106
3002,56.98074946
3003,79.31972333
3004,194.3843829
3005,127.8276562
3006,33.22592155
3007,124.3018145
3008,22.63480055
3009,154.1345527
3010,76.44376741
3011,95.31819056
3012,166.2898324
3013,35.64182157
3014,30.14409074
3015,70.82003368
3016,151.9189426
3017,24.03269623
3018,0
3019,77.44205708
3020,127.58704
3021,160.0130875
3022,76.8419319
3023,79.42866964
3024,157.6950367
3025,6.512915015
3026,80.57396124
3027,109.5211945
3028,122.4609361
3029,74.50966534
3030,101.7220506
3031,0
3032,67.08757938
3033,122.6754356
3034,50.88529829
3035,102.9492111
3036,122.343625
3037,82.87253996
3038,108.5231885
3039,51.86337174
3040,89.66943602
3041,130.5108085
3042,107.848648
3043,70.67343652
3044,111.2108202
3045,135.7304895
3046,0
3047,157.9537032
3048,83.18726307
3049,121.2744967
3050,159.8623462
3051,31.41631514
3052,64.52794988
3053,85.57256521
3054,60.81232394
3055,186.7468288
3056,57.16139531
3057,72.22266103
3058,110.2194516
3059,39.8925237
3060,80.21596441
3061,115.8726631
3062,83.35697978
3063,95.33065706
3064,73.53339438
3065,24.27648454
3066,116.0796606
3067,187.7466536
3068,100.9200815
3069,111.2632059
3070,134.6361378
3071,36.53347517
3072,185.1257329
3073,110.1164398
3074,181.592845
3075,63.34835022
3076,190.9030961
3077,138.7577747
3078,127.6520043
3079,111.7012227
3080,87.5735691
3081,160.0265829
3082,107.0179935
3083,1.646514821
3084,44.14067691
3085,90.70771239
3086,115.4999492
3087,97.17057556
3088,160.9485395
3089,2.444906798
3090,1506.473512
3091,9.101038731
3092,137.9856148
3093,95.27706428
3094,120.9804986
3095,56.80585197
3096,163.9732466
3097,152.0862332
3098,129.1772152
3099,93.52413766
3100,128.9928643
3101,64.6553716
3102,142.777783
3103,182.4740447
3104,153.530528
3105,63.51987651
3106,118.0708659
3107,35.34292281
3108,128.6195156
3109,122.5301706
3110,6.509183023
3111,41.9108078
3112,85.84305516
3113,84.95701264
3114,39.52615323
3115,119.4489365
3116,112.5736804
3117,90.2865434
3118,62.21042499
3119,152.4353563
3120,182.7703557
3121,75.82192581
3122,69.39165414
3123,124.5603833
3124,82.09853101
3125,93.03013997
3126,136.9826576
3127,4.532195625
3128,165.9151162
3129,103.6340262
3130,79.42534277
3131,95.53829229
3132,98.12146775
3133,13.43993483
3134,174.7469114
3135,102.0662816
3136,122.1501065
3137,147.5774885
3138,48.94187712
3139,123.673595
3140,86.61794546
3141,142.3385388
3142,0
3143,95.04528499
3144,69.85896721
3145,121.6131475
3146,123.5022094
3147,64.61870526
3148,64.39130679
3149,94.46673157
3150,55.16788863
3151,142.0991848
3152,81.53963998
3153,0
3154,81.25889717
3155,48.07280896
3156,18.43620923
3157,38.12866809
3158,105.4704236
3159,166.4320414
3160,115.6592237
3161,69.67483059
3162,122.7952098
3163,77.04548449
3164,65.26998154
3165,42.28186659
3166,12.40855966
3167,80.50381467
3168,107.9026745
3169,95.1688165
3170,79.2016536
3171,52.71269697
3172,130.4123096
3173,34.143404
3174,138.8013957
3175,49.88914905
3176,62.37823813
3177,26.66074047
3178,74.92989266
3179,148.7656229
3180,125.7814044
3181,148.9211056
3182,126.1071273
3183,44.81650857
3184,83.46053878
3185,60.99004354
3186,166.5287452
3187,40.16056768
3188,144.6848845
3189,144.6476935
3190,191.4810101
3191,79.51567037
3192,135.616108
3193,214.0825918
3194,69.11791615
3195,23.24798762
3196,5.999498305
3197,135.6356014
3198,5.842489597
3199,81.38404735
3200,121.8656594
3201,109.2587768
3202,121.2722432
3203,111.1144928
3204,163.9432907
3205,52.38418096
3206,66.15024308
3207,61.36702774
3208,141.5095906
3209,145.0199294
3210,122.561266
3211,159.1746833
3212,41.09795663
3213,183.3612056
3214,176.1619311
3215,136.7810999
3216,189.0899454
3217,17.16883962
3218,73.77759319
3219,63.23482697
3220,136.0739662
3221,47.49296302
3222,137.8747575
3223,168.5268072
3224,134.760145
3225,114.1875512
3226,50.60633295
3227,57.65745169
3228,162.4809453
3229,138.9674502
3230,98.04902403
3231,79.10452271
3232,0
3233,46.45737907
3234,195.5709544
3235,35.97722145
3236,109.4739911
3237,150.3721987
3238,37.2538666
3239,109.2355237
3240,146.8957769
3241,100.6249661
3242,243.4201528
3243,16.57003706
3244,152.9364265
3245,91.35991313
3246,138.5960077
3247,122.0653576
3248,63.34219014
3249,111.4498196
3250,7.10492743
3251,130.162375
3252,114.9079233
3253,131.9330084
3254,152.9059163
3255,118.380992
3256,107.404471
3257,55.94658317
3258,64.38896182
3259,159.336731
3260,171.8167703
3261,88.09447818
3262,102.3001374
3263,54.76928125
3264,158.6378423
